Slovak Republic;SVK;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;598083067,7;397368752,8;981951111,3;1290864862;1213156058
Slovenia;SVN;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;199119785,1;71070803,97;680977456,6;1722356500;1196371492
Solomon Islands;SLB;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;714013,0275;146945,1248;3321605,408;38312771,79;651265637,1
South Africa;ZAF;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;1,17584E+11;83983387920;1,70438E+11;4,04239E+11;3,8709E+11
Spain;ESP;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;2731984357;1028616282;5967534819;9501066997;15175715342
Sri Lanka;LKA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;122195889,8;120632464,5
Suriname;SUR;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;9652269925;4380418716;6349020220;8388203482;16898292894
Swaziland;SWZ;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;79647629,38;120019444,6;324134605,5;622809749,6;482719079,4
Sweden;SWE;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;2122356091;1277276434;6914914020;69407212240;87363978191
Switzerland;CHE;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;999233,9774;0;0;0;2077294,93
Tajikistan;TJK;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;1279080758;201694893,6;690259918,1;965334525,2;1901173176
Tanzania;TZA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;166278398,8;33995922,47;4536711548;11588440467;18698487878
Thailand;THA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;6978015761;10333550650;26073917786;46406322586;44833363941
Togo;TGO;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;44138542,62;114370975,5;52472098,64;6600288702;9206659551
Tunisia;TUN;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;5801534917;6838725872;13537404481;29632657025;39373800965
Turkey;TUR;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;12031068887;7120321809;17393200130;54828111892;72305286600
Turkmenistan;TKM;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;1,53886E+11;76643883748;1,53108E+11;1,92402E+11;2,0084E+11
Uganda;UGA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;64347,68946;147967595,9;298938261,3;29822856,04
Ukraine;UKR;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;75109855332;39634359211;1,15756E+11;2,5509E+11;2,35884E+11
United Arab Emirates;ARE;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;6,96226E+11;7,76868E+11;1,22047E+12;1,91907E+12;2,32839E+12
United Kingdom;GBR;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;58123886822;70460468214;1,29654E+11;1,51295E+11;1,94185E+11
United States;USA;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;1,02669E+12;1,21249E+12;2,03548E+12;3,31363E+12;2,75893E+12
Uruguay;URY;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;18885953,52;377323521,1;752328590,4;760839042,2
Venezuela, RB;VEN;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;4,79685E+11;5,1265E+11;7,4757E+11;8,71448E+11;9,82989E+11
Vietnam;VNM;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;19470092610;36176292321;1,0983E+11;2,32527E+11;2,29838E+11
West Bank and Gaza;PSE;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;0;0;0;0;0
Yemen, Rep.;YEM;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;58151636335;88837257762;1,59884E+11;2,16367E+11;1,75415E+11
Zambia;ZMB;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;11221906143;3887770016;10572416587;55481639742;68150010075
Zimbabwe;ZWE;Natural capital, subsoil assets (constant 2014 US$);NW.NCA.SSOI.TO;22948912699;3691780590;6638691187;11688475642;11564719985
