"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1967-Q1","Q1-1967","IDX","Index","0","Units","2010_100","2010=100",31.2961624037125,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1967-Q2","Q2-1967","IDX","Index","0","Units","2010_100","2010=100",31.3459002355236,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1967-Q3","Q3-1967","IDX","Index","0","Units","2010_100","2010=100",32.9220778607443,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1967-Q4","Q4-1967","IDX","Index","0","Units","2010_100","2010=100",32.3242959343873,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1968-Q1","Q1-1968","IDX","Index","0","Units","2010_100","2010=100",32.8550183959641,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1968-Q2","Q2-1968","IDX","Index","0","Units","2010_100","2010=100",33.0006875068362,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1968-Q3","Q3-1968","IDX","Index","0","Units","2010_100","2010=100",33.3568726822586,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1968-Q4","Q4-1968","IDX","Index","0","Units","2010_100","2010=100",33.9875220432745,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1969-Q1","Q1-1969","IDX","Index","0","Units","2010_100","2010=100",34.2317861801263,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1969-Q2","Q2-1969","IDX","Index","0","Units","2010_100","2010=100",34.2029180048441,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1969-Q3","Q3-1969","IDX","Index","0","Units","2010_100","2010=100",35.7648853408328,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1969-Q4","Q4-1969","IDX","Index","0","Units","2010_100","2010=100",35.282124879788,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1970-Q1","Q1-1970","IDX","Index","0","Units","2010_100","2010=100",36.0415693155252,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1970-Q2","Q2-1970","IDX","Index","0","Units","2010_100","2010=100",36.777029111998,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1970-Q3","Q3-1970","IDX","Index","0","Units","2010_100","2010=100",36.352452598336,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1970-Q4","Q4-1970","IDX","Index","0","Units","2010_100","2010=100",37.6315132721581,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1971-Q1","Q1-1971","IDX","Index","0","Units","2010_100","2010=100",38.1888841199181,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1971-Q2","Q2-1971","IDX","Index","0","Units","2010_100","2010=100",37.8775568792876,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1971-Q3","Q3-1971","IDX","Index","0","Units","2010_100","2010=100",38.3709723280075,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1971-Q4","Q4-1971","IDX","Index","0","Units","2010_100","2010=100",38.6467683870604,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1972-Q1","Q1-1972","IDX","Index","0","Units","2010_100","2010=100",38.418937967538,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1972-Q2","Q2-1972","IDX","Index","0","Units","2010_100","2010=100",38.8208653543934,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1972-Q3","Q3-1972","IDX","Index","0","Units","2010_100","2010=100",38.8448463546594,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1972-Q4","Q4-1972","IDX","Index","0","Units","2010_100","2010=100",39.53278810842,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1973-Q1","Q1-1973","IDX","Index","0","Units","2010_100","2010=100",40.0426336354708,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1973-Q2","Q2-1973","IDX","Index","0","Units","2010_100","2010=100",39.8645446867581,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1973-Q3","Q3-1973","IDX","Index","0","Units","2010_100","2010=100",41.0174776717762,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1973-Q4","Q4-1973","IDX","Index","0","Units","2010_100","2010=100",41.8075624750763,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1974-Q1","Q1-1974","IDX","Index","0","Units","2010_100","2010=100",42.5887681219806,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1974-Q2","Q2-1974","IDX","Index","0","Units","2010_100","2010=100",43.1741155903848,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1974-Q3","Q3-1974","IDX","Index","0","Units","2010_100","2010=100",43.6630914609067,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1974-Q4","Q4-1974","IDX","Index","0","Units","2010_100","2010=100",43.2509494051975,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1975-Q1","Q1-1975","IDX","Index","0","Units","2010_100","2010=100",43.0777439925026,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1975-Q2","Q2-1975","IDX","Index","0","Units","2010_100","2010=100",43.8203107530905,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1975-Q3","Q3-1975","IDX","Index","0","Units","2010_100","2010=100",44.1711647956769,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1975-Q4","Q4-1975","IDX","Index","0","Units","2010_100","2010=100",44.5353412118557,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1976-Q1","Q1-1976","IDX","Index","0","Units","2010_100","2010=100",45.1206886802599,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1976-Q2","Q2-1976","IDX","Index","0","Units","2010_100","2010=100",44.2204623086668,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1976-Q3","Q3-1976","IDX","Index","0","Units","2010_100","2010=100",45.2725768396076,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1976-Q4","Q4-1976","IDX","Index","0","Units","2010_100","2010=100",44.941708176909,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1977-Q1","Q1-1977","IDX","Index","0","Units","2010_100","2010=100",44.8435607477476,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1977-Q2","Q2-1977","IDX","Index","0","Units","2010_100","2010=100",44.8866392122619,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1977-Q3","Q3-1977","IDX","Index","0","Units","2010_100","2010=100",44.7134337995669,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1977-Q4","Q4-1977","IDX","Index","0","Units","2010_100","2010=100",44.9430400503684,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1978-Q1","Q1-1978","IDX","Index","0","Units","2010_100","2010=100",45.6820551483981,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1978-Q2","Q2-1978","IDX","Index","0","Units","2010_100","2010=100",46.5649635260206,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1978-Q3","Q3-1978","IDX","Index","0","Units","2010_100","2010=100",46.0639971553657,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1978-Q4","Q4-1978","IDX","Index","0","Units","2010_100","2010=100",46.4832461751901,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1979-Q1","Q1-1979","IDX","Index","0","Units","2010_100","2010=100",47.296871659935,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1979-Q2","Q2-1979","IDX","Index","0","Units","2010_100","2010=100",47.6024238099097,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1979-Q3","Q3-1979","IDX","Index","0","Units","2010_100","2010=100",47.9577210696925,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1979-Q4","Q4-1979","IDX","Index","0","Units","2010_100","2010=100",48.9418882202136,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1980-Q1","Q1-1980","IDX","Index","0","Units","2010_100","2010=100",49.9473726240818,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1980-Q2","Q2-1980","IDX","Index","0","Units","2010_100","2010=100",50.8968965086648,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1980-Q3","Q3-1980","IDX","Index","0","Units","2010_100","2010=100",51.7682583439741,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1980-Q4","Q4-1980","IDX","Index","0","Units","2010_100","2010=100",51.8846189607427,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1981-Q1","Q1-1981","IDX","Index","0","Units","2010_100","2010=100",52.5290346531708,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1981-Q2","Q2-1981","IDX","Index","0","Units","2010_100","2010=100",53.6761925475329,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1981-Q3","Q3-1981","IDX","Index","0","Units","2010_100","2010=100",54.4573981944372,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1981-Q4","Q4-1981","IDX","Index","0","Units","2010_100","2010=100",54.7971496525302,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1982-Q1","Q1-1982","IDX","Index","0","Units","2010_100","2010=100",54.2895202755798,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1982-Q2","Q2-1982","IDX","Index","0","Units","2010_100","2010=100",53.8365195444553,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1982-Q3","Q3-1982","IDX","Index","0","Units","2010_100","2010=100",53.8227532130432,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1982-Q4","Q4-1982","IDX","Index","0","Units","2010_100","2010=100",52.6849184328966,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1983-Q1","Q1-1983","IDX","Index","0","Units","2010_100","2010=100",51.8717369059716,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1983-Q2","Q2-1983","IDX","Index","0","Units","2010_100","2010=100",52.0871365065397,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1983-Q3","Q3-1983","IDX","Index","0","Units","2010_100","2010=100",52.687585818814,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1983-Q4","Q4-1983","IDX","Index","0","Units","2010_100","2010=100",54.0239388853808,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1984-Q1","Q1-1984","IDX","Index","0","Units","2010_100","2010=100",54.9405989743033,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1984-Q2","Q2-1984","IDX","Index","0","Units","2010_100","2010=100",56.0819854170081,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1984-Q3","Q3-1984","IDX","Index","0","Units","2010_100","2010=100",55.1524432733145,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1984-Q4","Q4-1984","IDX","Index","0","Units","2010_100","2010=100",55.2377159257019,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1985-Q1","Q1-1985","IDX","Index","0","Units","2010_100","2010=100",54.9086230942825,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1985-Q2","Q2-1985","IDX","Index","0","Units","2010_100","2010=100",54.5093594543458,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1985-Q3","Q3-1985","IDX","Index","0","Units","2010_100","2010=100",54.3654661747529,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1985-Q4","Q4-1985","IDX","Index","0","Units","2010_100","2010=100",54.9468180227789,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1986-Q1","Q1-1986","IDX","Index","0","Units","2010_100","2010=100",54.2921840224986,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1986-Q2","Q2-1986","IDX","Index","0","Units","2010_100","2010=100",54.6670227043494,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1986-Q3","Q3-1986","IDX","Index","0","Units","2010_100","2010=100",54.7900426884149,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1986-Q4","Q4-1986","IDX","Index","0","Units","2010_100","2010=100",55.0200965360348,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1987-Q1","Q1-1987","IDX","Index","0","Units","2010_100","2010=100",55.420248091611,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1987-Q2","Q2-1987","IDX","Index","0","Units","2010_100","2010=100",55.6178784623918,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1987-Q3","Q3-1987","IDX","Index","0","Units","2010_100","2010=100",55.8208436050071,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2010_100","2010=100",56.5061179728504,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2010_100","2010=100",57.355372892133,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2010_100","2010=100",57.762627772826,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2010_100","2010=100",58.5394884554939,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2010_100","2010=100",59.089162821378,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2010_100","2010=100",59.4551114298374,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2010_100","2010=100",59.7130618401339,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2010_100","2010=100",59.76103839666,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2010_100","2010=100",59.3912178937722,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2010_100","2010=100",59.438761409474,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2010_100","2010=100",59.3897113483837,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2010_100","2010=100",59.3397988446434,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2010_100","2010=100",59.3948750872877,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2010_100","2010=100",58.9224348260538,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2010_100","2010=100",58.7894767370223,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2010_100","2010=100",58.7666747722777,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2010_100","2010=100",58.6655579203216,"E","Estimated value"
"ZAF","South Africa","LORSGPOR","Leading Indicators OECD > Reference series > Gross Domestic Product (GDP) > Original series","IXOBSA","Index 2010=100, s.a.","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2010_100","2010=100",58.2544602571884,"E","Estimated value"
